,mean,std,min,max,perc_satif
CrossLinkingMassSpectrometryRestraint_Distance_||12.61|Pom152.4|920|Pom152.1|985|0|PSI|,349.1764511365292,14.513705105911901,309.03042713545227,381.7350138319206,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.62|Pom152.3|920|Pom152.1|985|0|PSI|,410.8353130923042,4.381726581308146,394.6950001470541,421.4071879430252,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.63|Pom152.2|920|Pom152.1|985|0|PSI|,89.27462588577829,13.206057699897954,57.964820392282846,124.78283215375401,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.64|Pom152.1|920|Pom152.1|985|0|PSI|,22.2114253440901,3.379904062741717,10.461785817132583,33.943786890721235,0.9891891891891892
CrossLinkingMassSpectrometryRestraint_Distance_||12.6|Pom152.6|920|Pom152.7|985|0|PSI|,498.1657097945136,13.611515819294613,469.7940823219505,537.4243192634417,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.7|Pom152.0|920|Pom152.6|985|0|PSI|,436.167698911133,3.8639237410109644,421.6620988834364,450.04198176540433,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.8|Pom152.7|920|Pom152.6|985|0|PSI|,498.16570979451365,13.611515819294613,469.7940823219504,537.4243192634417,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||12.9|Pom152.6|920|Pom152.6|985|0|PSI|,22.211425344090095,3.3799040627417187,10.461785817132586,33.94378689072126,0.9891891891891892
CrossLinkingMassSpectrometryRestraint_Distance_||13.10|Pom152.5|704|Pom152.0|714|0|PSI|,553.290000714555,13.966225612255268,524.769712242162,598.2174478751056,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.11|Pom152.5|704|Pom152.7|714|0|PSI|,449.4870362971581,0.8621644556910972,446.930794178318,451.83847281894464,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.12|Pom152.5|704|Pom152.6|714|0|PSI|,148.38803516986644,15.467520940254209,116.73679675618152,198.75345340240838,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.13|Pom152.0|704|Pom152.5|714|0|PSI|,553.290000714555,13.966225612255268,524.7697122421619,598.2174478751054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.14|Pom152.7|704|Pom152.5|714|0|PSI|,397.612467297572,0.9734170420315951,395.307258938085,400.71782274139946,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.15|Pom152.6|704|Pom152.5|714|0|PSI|,148.38803516986644,15.467520940254214,116.73679675618152,198.75345340240835,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.16|Pom152.5|704|Pom152.5|714|0|PSI|,28.67019139889726,1.3842569867581047e-12,28.670191398895607,28.670191398896034,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.17|Pom152.4|704|Pom152.0|714|0|PSI|,802.4188007065454,1.5386965970048243,798.4365873946313,806.7341757630312,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.18|Pom152.4|704|Pom152.7|714|0|PSI|,877.9490801028256,10.01813877486497,855.7632488302459,909.3128775094738,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.19|Pom152.4|704|Pom152.6|714|0|PSI|,1033.204498155479,2.013693238762387,1028.422704849164,1038.826019121427,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.1|Pom152.0|704|Pom152.0|714|0|PSI|,28.670191398897252,1.377492972034251e-12,28.670191398895604,28.670191398896034,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.20|Pom152.4|704|Pom152.5|714|0|PSI|,1069.488924529156,4.802022749363021,1056.765246233216,1082.4669973296543,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.21|Pom152.0|704|Pom152.4|714|0|PSI|,762.7131142097326,1.6179478375083716,758.8812668348198,766.9944108746038,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.22|Pom152.7|704|Pom152.4|714|0|PSI|,877.9490801028256,10.018138774864969,855.7632488302459,909.3128775094737,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.23|Pom152.6|704|Pom152.4|714|0|PSI|,1011.7156939218896,2.0560155695137743,1006.9287634179952,1017.312602889771,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.24|Pom152.5|704|Pom152.4|714|0|PSI|,1069.488924529156,4.802022749363024,1056.765246233216,1082.4669973296543,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.25|Pom152.4|704|Pom152.4|714|0|PSI|,28.670191398897252,1.3776132150741867e-12,28.670191398895607,28.670191398896034,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.26|Pom152.3|704|Pom152.0|714|0|PSI|,676.663792831175,12.579022362004453,634.9353687866418,701.9805161484181,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.27|Pom152.3|704|Pom152.7|714|0|PSI|,762.7131142097326,1.6179478375083798,758.8812668348199,766.994410874604,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.28|Pom152.3|704|Pom152.6|714|0|PSI|,960.4881489338325,8.044023216407206,933.8783201245136,977.5761119307921,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.29|Pom152.3|704|Pom152.5|714|0|PSI|,1011.7156939218895,2.05601556951375,1006.9287634179952,1017.312602889771,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.2|Pom152.7|704|Pom152.0|714|0|PSI|,148.38803516986647,15.467520940254223,116.73679675618159,198.75345340240838,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.30|Pom152.3|704|Pom152.4|714|0|PSI|,148.38803516986638,15.467520940254348,116.73679675618135,198.75345340240813,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.31|Pom152.0|704|Pom152.3|714|0|PSI|,676.663792831175,12.579022362004462,634.9353687866418,701.980516148418,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.32|Pom152.7|704|Pom152.3|714|0|PSI|,802.4188007065454,1.5386965970048205,798.4365873946314,806.7341757630314,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.33|Pom152.6|704|Pom152.3|714|0|PSI|,960.4881489338325,8.044023216407206,933.8783201245136,977.5761119307921,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.34|Pom152.5|704|Pom152.3|714|0|PSI|,1033.2044981554784,2.0136932387623854,1028.422704849164,1038.826019121427,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.35|Pom152.4|704|Pom152.3|714|0|PSI|,148.38803516986638,15.467520940254346,116.73679675618136,198.75345340240818,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.36|Pom152.3|704|Pom152.3|714|0|PSI|,28.670191398897252,1.378424640644402e-12,28.670191398895575,28.670191398896065,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.37|Pom152.2|704|Pom152.0|714|0|PSI|,449.4870362971582,0.8621644556911099,446.9307941783181,451.8384728189446,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.38|Pom152.2|704|Pom152.7|714|0|PSI|,553.290000714555,13.966225612255279,524.769712242162,598.2174478751054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.39|Pom152.2|704|Pom152.6|714|0|PSI|,802.4188007065454,1.5386965970048228,798.4365873946314,806.7341757630313,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.3|Pom152.0|704|Pom152.7|714|0|PSI|,148.38803516986647,15.467520940254229,116.73679675618159,198.75345340240838,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.40|Pom152.2|704|Pom152.5|714|0|PSI|,877.9490801028256,10.018138774864957,855.763248830246,909.3128775094737,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.41|Pom152.2|704|Pom152.4|714|0|PSI|,397.61246729756766,0.9734170420315821,395.3072589380849,400.71782274139935,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.42|Pom152.2|704|Pom152.3|714|0|PSI|,291.32157445202483,15.139045302265414,241.36700568410356,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.43|Pom152.0|704|Pom152.2|714|0|PSI|,397.61246729756766,0.9734170420315823,395.30725893808506,400.7178227413994,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.44|Pom152.7|704|Pom152.2|714|0|PSI|,553.290000714555,13.96622561225528,524.769712242162,598.2174478751054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.45|Pom152.6|704|Pom152.2|714|0|PSI|,762.7131142097326,1.6179478375083796,758.8812668348199,766.994410874604,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.46|Pom152.5|704|Pom152.2|714|0|PSI|,877.9490801028256,10.018138774864944,855.763248830246,909.3128775094737,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.47|Pom152.4|704|Pom152.2|714|0|PSI|,449.4870362971581,0.8621644556911112,446.93079417831785,451.8384728189445,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.48|Pom152.3|704|Pom152.2|714|0|PSI|,291.32157445202483,15.139045302265403,241.36700568410353,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.49|Pom152.2|704|Pom152.2|714|0|PSI|,28.670191398897252,1.3795105839338424e-12,28.670191398895575,28.670191398896065,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.4|Pom152.7|704|Pom152.7|714|0|PSI|,28.670191398897252,1.375574868446217e-12,28.670191398895575,28.670191398896065,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.50|Pom152.1|704|Pom152.0|714|0|PSI|,291.32157445202466,15.139045302265377,241.3670056841035,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.51|Pom152.1|704|Pom152.7|714|0|PSI|,397.612467297572,0.9734170420315851,395.30725893808506,400.7178227413995,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.52|Pom152.1|704|Pom152.6|714|0|PSI|,676.663792831175,12.579022362004467,634.9353687866419,701.9805161484181,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.53|Pom152.1|704|Pom152.5|714|0|PSI|,762.7131142097326,1.6179478375083816,758.8812668348198,766.9944108746039,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.54|Pom152.1|704|Pom152.4|714|0|PSI|,553.2900007145549,13.96622561225528,524.7697122421617,598.2174478751053,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.55|Pom152.1|704|Pom152.3|714|0|PSI|,449.4870362971582,0.8621644556911067,446.93079417831797,451.8384728189447,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.56|Pom152.1|704|Pom152.2|714|0|PSI|,148.38803516986644,15.467520940254223,116.73679675618158,198.75345340240833,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.57|Pom152.0|704|Pom152.1|714|0|PSI|,291.32157445202466,15.139045302265378,241.3670056841035,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.58|Pom152.7|704|Pom152.1|714|0|PSI|,449.4870362971582,0.8621644556911022,446.9307941783181,451.8384728189447,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.59|Pom152.6|704|Pom152.1|714|0|PSI|,676.663792831175,12.57902236200445,634.9353687866419,701.9805161484181,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.5|Pom152.6|704|Pom152.0|714|0|PSI|,397.612467297572,0.973417042031586,395.3072589380851,400.71782274139946,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.60|Pom152.5|704|Pom152.1|714|0|PSI|,802.4188007065454,1.5386965970048343,798.4365873946313,806.7341757630313,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.61|Pom152.4|704|Pom152.1|714|0|PSI|,553.2900007145549,13.966225612255233,524.7697122421617,598.2174478751054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.62|Pom152.3|704|Pom152.1|714|0|PSI|,397.612467297572,0.9734170420315856,395.307258938085,400.71782274139946,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.63|Pom152.2|704|Pom152.1|714|0|PSI|,148.38803516986644,15.467520940254225,116.73679675618155,198.75345340240833,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.64|Pom152.1|704|Pom152.1|714|0|PSI|,28.67019139889725,1.3734060028402757e-12,28.670191398895604,28.67019139889603,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.6|Pom152.6|704|Pom152.7|714|0|PSI|,291.3215744520249,15.1390453022654,241.36700568410356,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.7|Pom152.0|704|Pom152.6|714|0|PSI|,449.4870362971586,0.8621644556911076,446.9307941783181,451.8384728189447,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.8|Pom152.7|704|Pom152.6|714|0|PSI|,291.32157445202483,15.139045302265407,241.36700568410353,321.98567041170054,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||13.9|Pom152.6|704|Pom152.6|714|0|PSI|,28.670191398897252,1.3755290316677316e-12,28.670191398895575,28.670191398896065,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.10|Pom152.5|870|Pom152.0|885|0|PSI|,394.6911567288906,13.210415397824416,367.85859767430804,428.450416477818,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.11|Pom152.5|870|Pom152.7|885|0|PSI|,418.6693656902267,3.147498810560981,415.3733238578236,430.49316720166263,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.12|Pom152.5|870|Pom152.6|885|0|PSI|,42.93360476178898,9.384777626824675,27.71484600928184,68.09781466892157,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.13|Pom152.0|870|Pom152.5|885|0|PSI|,394.6911567288906,13.210415397824384,367.85859767430804,428.450416477818,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.14|Pom152.7|870|Pom152.5|885|0|PSI|,420.2813401809487,3.02695294948681,416.43381341862874,431.2811002027956,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.15|Pom152.6|870|Pom152.5|885|0|PSI|,42.93360476178898,9.384777626824674,27.714846009281835,68.09781466892157,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.16|Pom152.5|870|Pom152.5|885|0|PSI|,12.256567558302784,1.6128735135223224e-13,12.256567558302885,12.256567558303004,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.17|Pom152.4|870|Pom152.0|885|0|PSI|,774.2409670226732,5.553259868926924,769.336998703142,794.7924359478357,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.18|Pom152.4|870|Pom152.7|885|0|PSI|,755.4566850786752,9.354139355101049,734.7756757456497,781.5607910160727,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.19|Pom152.4|870|Pom152.6|885|0|PSI|,1012.0149591599837,7.17397043852651,1005.9740143889796,1038.2474891027828,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.1|Pom152.0|870|Pom152.0|885|0|PSI|,12.256567558302784,1.6196167391233376e-13,12.256567558302887,12.256567558303004,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.20|Pom152.4|870|Pom152.5|885|0|PSI|,1001.7094629015013,6.166620336021539,986.6971825546991,1018.7015658968564,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.21|Pom152.0|870|Pom152.4|885|0|PSI|,775.4750829031042,5.458282656288569,770.4233571343892,795.2407091173984,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.22|Pom152.7|870|Pom152.4|885|0|PSI|,755.4566850786752,9.354139355101058,734.7756757456497,781.5607910160727,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.23|Pom152.6|870|Pom152.4|885|0|PSI|,1012.6828916793482,7.1222993922621045,1006.9283565434832,1038.6771978897987,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.24|Pom152.5|870|Pom152.4|885|0|PSI|,1001.7094629015013,6.166620336021536,986.6971825546991,1018.7015658968564,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.25|Pom152.4|870|Pom152.4|885|0|PSI|,12.256567558302784,1.615781568993079e-13,12.256567558302885,12.256567558303002,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.26|Pom152.3|870|Pom152.0|885|0|PSI|,794.6095919109374,14.425417090679943,768.5705179210298,838.6709427948167,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.27|Pom152.3|870|Pom152.7|885|0|PSI|,775.4750829031042,5.458282656288612,770.4233571343894,795.2407091173986,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.28|Pom152.3|870|Pom152.6|885|0|PSI|,1022.9050745550197,11.152754753724635,1006.0005335101005,1060.3699733934027,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.29|Pom152.3|870|Pom152.5|885|0|PSI|,1012.6828916793482,7.122299392262085,1006.9283565434832,1038.6771978897987,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.2|Pom152.7|870|Pom152.0|885|0|PSI|,42.93360476178877,9.384777626824635,27.714846009281842,68.09781466892149,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.30|Pom152.3|870|Pom152.4|885|0|PSI|,42.933604761789155,9.384777626824738,27.714846009281807,68.09781466892174,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.31|Pom152.0|870|Pom152.3|885|0|PSI|,794.6095919109374,14.425417090679945,768.5705179210299,838.6709427948167,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.32|Pom152.7|870|Pom152.3|885|0|PSI|,774.2409670226734,5.553259868926917,769.3369987031422,794.7924359478358,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.33|Pom152.6|870|Pom152.3|885|0|PSI|,1022.9050745550197,11.152754753724635,1006.0005335101006,1060.3699733934027,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.34|Pom152.5|870|Pom152.3|885|0|PSI|,1012.0149591599837,7.1739704385265055,1005.9740143889796,1038.2474891027828,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.35|Pom152.4|870|Pom152.3|885|0|PSI|,42.933604761789134,9.384777626824734,27.714846009281803,68.09781466892176,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.36|Pom152.3|870|Pom152.3|885|0|PSI|,12.256567558302784,1.619544919593705e-13,12.256567558302885,12.256567558303004,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.37|Pom152.2|870|Pom152.0|885|0|PSI|,418.6693656902267,3.147498810560981,415.37332385782366,430.49316720166263,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.38|Pom152.2|870|Pom152.7|885|0|PSI|,394.6911567288906,13.210415397824423,367.85859767430793,428.45041647781807,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.39|Pom152.2|870|Pom152.6|885|0|PSI|,774.2409670226734,5.55325986892691,769.3369987031422,794.7924359478359,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.3|Pom152.0|870|Pom152.7|885|0|PSI|,42.933604761788786,9.384777626824633,27.714846009281842,68.0978146689215,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.40|Pom152.2|870|Pom152.5|885|0|PSI|,755.4566850786752,9.354139355101044,734.7756757456497,781.5607910160727,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.41|Pom152.2|870|Pom152.4|885|0|PSI|,420.28134018094784,3.0269529494868417,416.43381341862863,431.28110020279536,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.42|Pom152.2|870|Pom152.3|885|0|PSI|,445.75929124096956,15.924115338221636,412.8464059222962,489.8274321141296,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.43|Pom152.0|870|Pom152.2|885|0|PSI|,420.2813401809487,3.0269529494868213,416.4338134186288,431.2811002027955,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.44|Pom152.7|870|Pom152.2|885|0|PSI|,394.6911567288906,13.210415397824423,367.85859767430793,428.45041647781807,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.45|Pom152.6|870|Pom152.2|885|0|PSI|,775.4750829031042,5.458282656288628,770.4233571343894,795.2407091173986,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.46|Pom152.5|870|Pom152.2|885|0|PSI|,755.4566850786752,9.354139355101067,734.7756757456498,781.5607910160727,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.47|Pom152.4|870|Pom152.2|885|0|PSI|,418.6693656902266,3.147498810561024,415.3733238578234,430.4931672016624,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.48|Pom152.3|870|Pom152.2|885|0|PSI|,445.75929124096956,15.92411533822163,412.8464059222962,489.8274321141296,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.49|Pom152.2|870|Pom152.2|885|0|PSI|,12.256567558302784,1.6231250489347138e-13,12.25656755830288,12.256567558303006,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.4|Pom152.7|870|Pom152.7|885|0|PSI|,12.256567558302784,1.6310167366898164e-13,12.256567558302883,12.256567558303006,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.50|Pom152.1|870|Pom152.0|885|0|PSI|,445.75929124096956,15.924115338221638,412.8464059222961,489.8274321141296,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.51|Pom152.1|870|Pom152.7|885|0|PSI|,420.2813401809487,3.026952949486812,416.4338134186288,431.2811002027956,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.52|Pom152.1|870|Pom152.6|885|0|PSI|,794.6095919109374,14.425417090679968,768.57051792103,838.6709427948168,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.53|Pom152.1|870|Pom152.5|885|0|PSI|,775.4750829031042,5.4582826562886115,770.4233571343894,795.2407091173986,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.54|Pom152.1|870|Pom152.4|885|0|PSI|,394.69115672889046,13.210415397824418,367.8585976743078,428.45041647781784,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.55|Pom152.1|870|Pom152.3|885|0|PSI|,418.6693656902267,3.1474988105609896,415.37332385782355,430.4931672016626,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.56|Pom152.1|870|Pom152.2|885|0|PSI|,42.93360476178901,9.384777626824722,27.714846009281835,68.09781466892156,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.57|Pom152.0|870|Pom152.1|885|0|PSI|,445.75929124096956,15.924115338221638,412.8464059222961,489.8274321141296,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.58|Pom152.7|870|Pom152.1|885|0|PSI|,418.6693656902267,3.1474988105609905,415.37332385782366,430.4931672016627,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.59|Pom152.6|870|Pom152.1|885|0|PSI|,794.6095919109374,14.425417090679948,768.5705179210299,838.6709427948168,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.5|Pom152.6|870|Pom152.0|885|0|PSI|,420.2813401809487,3.026952949486806,416.4338134186288,431.28110020279564,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.60|Pom152.5|870|Pom152.1|885|0|PSI|,774.2409670226734,5.553259868926923,769.3369987031423,794.7924359478358,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.61|Pom152.4|870|Pom152.1|885|0|PSI|,394.69115672889046,13.210415397824413,367.8585976743078,428.45041647781784,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.62|Pom152.3|870|Pom152.1|885|0|PSI|,420.2813401809487,3.0269529494868013,416.43381341862874,431.28110020279564,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.63|Pom152.2|870|Pom152.1|885|0|PSI|,42.93360476178898,9.384777626824672,27.714846009281835,68.09781466892154,0.024324324324324326
CrossLinkingMassSpectrometryRestraint_Distance_||14.64|Pom152.1|870|Pom152.1|885|0|PSI|,12.256567558302784,1.6166595678354118e-13,12.256567558302887,12.256567558303002,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.6|Pom152.6|870|Pom152.7|885|0|PSI|,445.75929124096956,15.924115338221652,412.8464059222962,489.8274321141297,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.7|Pom152.0|870|Pom152.6|885|0|PSI|,418.6693656902267,3.14749881056098,415.37332385782366,430.49316720166263,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.8|Pom152.7|870|Pom152.6|885|0|PSI|,445.75929124096956,15.924115338221652,412.8464059222962,489.82743211412964,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||14.9|Pom152.6|870|Pom152.6|885|0|PSI|,12.256567558302784,1.6327383761959474e-13,12.256567558302885,12.256567558303008,1.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.10|Pom152.5|444|Pom152.0|317|0|PSI|,744.7423184366597,7.353943599391535,729.1043964565182,762.4299344108924,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.11|Pom152.5|444|Pom152.7|317|0|PSI|,366.778811726944,6.364161148038589,345.4044782507423,378.51214891366004,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.12|Pom152.5|444|Pom152.6|317|0|PSI|,373.3109748094849,9.021950452778887,352.40908216370474,394.30650699580536,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.13|Pom152.0|444|Pom152.5|317|0|PSI|,744.7423184366597,7.353943599391551,729.1043964565182,762.4299344108925,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.14|Pom152.7|444|Pom152.5|317|0|PSI|,482.08597243486787,4.4870508758234955,469.04859251586817,493.109552470815,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.15|Pom152.6|444|Pom152.5|317|0|PSI|,373.3109748094849,9.021950452778889,352.40908216370474,394.3065069958053,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.16|Pom152.5|444|Pom152.5|317|0|PSI|,63.53409508402583,5.9492960082275195,49.8112865083609,80.99248732006463,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.17|Pom152.4|444|Pom152.0|317|0|PSI|,739.8826157381646,6.638890824141825,715.3211037968499,749.9685325675985,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.18|Pom152.4|444|Pom152.7|317|0|PSI|,1003.3201111568872,5.465782479677416,987.5966617221393,1014.8861115953564,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.19|Pom152.4|444|Pom152.6|317|0|PSI|,1000.4350184031856,6.17727121136292,976.5777131563465,1007.816978331032,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.1|Pom152.0|444|Pom152.0|317|0|PSI|,63.53409508402583,5.949296008227528,49.81128650836091,80.99248732006463,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.20|Pom152.4|444|Pom152.5|317|0|PSI|,1109.3285818251386,4.807538039727442,1091.2429317629137,1115.1433386219514,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.21|Pom152.0|444|Pom152.4|317|0|PSI|,828.1614596759213,3.693214250414098,817.5721747197425,837.6394054645568,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.22|Pom152.7|444|Pom152.4|317|0|PSI|,1003.3201111568872,5.4657824796774195,987.5966617221392,1014.8861115953563,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.23|Pom152.6|444|Pom152.4|317|0|PSI|,1048.2136033490801,4.055293306421808,1034.7987693405876,1055.9333802484787,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.24|Pom152.5|444|Pom152.4|317|0|PSI|,1109.3285818251386,4.807538039727449,1091.2429317629137,1115.1433386219514,0.0
CrossLinkingMassSpectrometryRestraint_Distance_||15.25|Pom152.4|444|Pom152.4|317|0|PSI|,63.53409508402583,5.949296008227529,49.81128650836091,80.99248732006463,0.0
